0;0
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;1349560
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;531080
3600;0
3700;938792
3800;266344
3900;0
4000;0
4100;646608
4200;252992
4300;-7912096
4400;652992
4500;-1585040
4600;651104
4700;221616
4800;781224
4900;-28811560
5000;348096
